customer_id,age,income,region,risk_score,previous_claims,market_volatility,competitor_price,base_price,price_multiplier,price,price_sensitivity,conversion_probability,conversion,cost,revenue,profit,retention_probability,clv,risk_category
516,52.51375781436571,46736.97597990625,Suburban,71.38466925619448,1,0.04360198985510344,896.894078686906,1231.6276887193042,0.8,985.3021509754434,0.0006132470780227119,4.7180433557381e-67,0,605.6521197371861,0.0,-0.0,0.95,-0.0,High
517,30.336671328021737,49675.60177893694,Rural,58.10305470485832,0,0.04087386968554792,785.0076371305156,820.4394694205055,0.8,656.3515755364044,-0.0008110411226657698,1.0,1,527.2300444980125,656.3515755364044,129.12153103839194,0.95,368.319167287013,Medium
518,46.489984581438385,20000.0,Urban,33.85687231982269,2,0.10219336232467081,685.739607115271,1125.6571134556025,1.0,1125.6571134556025,0.02784452155713653,0.1570931289906673,0,566.5363541176486,0.0,-0.0,0.95,-0.0,Medium
519,56.27080685057683,20000.0,Rural,14.710588734759533,0,0.1300571584714906,956.9303973821043,651.5525544447867,1.2,781.863065333744,0.028673844817834006,1.0,1,443.52251047652874,781.863065333744,338.34055485721524,0.95,965.1164327302065,Low
520,19.958920783179423,25009.947801446746,Rural,36.19713828541355,0,0.1139785996836653,384.68122598231906,605.0924956183443,0.8,484.07399649467544,0.023613123511815548,0.0,0,476.0750865606378,0.0,-0.0,0.95,-0.0,Medium
521,53.15040288569902,26087.962466522196,Rural,21.50626421115305,0,0.01,939.9334186236666,646.6630816256509,1.0,646.6630816256509,0.022049654650339173,0.45007612067214037,1,433.97399402065975,646.6630816256509,212.68908760499113,0.95,606.6956223932372,Low
522,35.060643615812296,52929.161960608144,Rural,31.947017348221866,0,0.04792553222925433,610.0784742291623,618.8457808457655,0.9,556.9612027611889,-0.004752694716752775,1.0,1,453.92602095669787,556.9612027611889,103.03518180449106,0.95,293.90785609731074,Low
523,53.55898002889739,26708.32539026525,Urban,12.904676970833012,0,0.1568546119245008,300.0,695.3409188591351,1.1,764.8750107450486,0.021711600707094048,1.0,1,420.48904131544083,764.8750107450486,344.38596942960777,0.95,982.3609777979561,Low
524,33.55111265186225,23666.734673027,Urban,16.0430200158067,0,0.03281608413183747,1231.112606656592,666.4746953366484,1.2,799.7696344039781,0.024206637898134504,1.0,1,461.7336027348544,799.7696344039781,338.0360316691237,0.95,964.2477803361754,Low
525,18.0,26747.14804908033,Suburban,37.361748169436815,0,0.09394745610206369,807.4770674140495,585.782868554316,0.9,527.2045816988845,0.02172728842556734,0.0,0,475.3782073035113,0.0,-0.0,0.95,-0.0,Medium
526,20.586863431752562,63533.090988626056,Suburban,30.610715721702284,0,0.045191917526409255,953.7460605203378,723.3965951546145,1.2,868.0759141855374,-0.014320393527185829,0.0,0,463.30869084157945,0.0,-0.0,0.95,-0.0,Low
527,45.72127419992073,36553.11499721694,Rural,3.4958951169009325,1,0.16527023572575983,1015.1313291702282,588.9600926437414,1.2,706.7521111724897,0.012034578510821315,1.0,1,455.4082982200306,706.7521111724897,251.34381295245907,0.95,716.9582264468895,Low
528,48.89583752582223,33202.30191604099,Rural,41.5843454433388,1,0.06027200701084979,615.102324577346,890.9219087946224,1.1,980.0140996740847,0.014872182539141559,1.0,1,512.9840272898559,980.0140996740847,467.0300723842288,0.95,1332.2032814760125,Medium
529,31.435250623433873,34371.98942086235,Suburban,24.229191942212882,0,0.1343886609540555,747.9735166392454,649.926982528297,1.1,714.9196807811268,0.014140304524019091,1.0,1,415.6405530642476,714.9196807811268,299.27912771687915,0.95,853.6937118123977,Low
530,54.57888688166061,69288.21875311942,Urban,12.768519436038279,0,0.06377983950288457,792.8906157796891,756.9977430493618,1.2,908.3972916592342,-0.02088815765901677,0.0,0,432.5941131062,0.0,-0.0,0.95,-0.0,Low
531,20.0771990659656,24969.594326306702,Urban,48.765782178425724,0,0.01,659.4352708696474,808.8304240656606,1.2,970.5965088787927,0.022876987492005372,1.0,1,479.5294808289147,970.5965088787927,491.06702804987805,0.95,1400.7686975122772,Medium
532,44.00880302029025,70105.33288140081,Urban,22.150768966764147,0,0.1235484581304204,1037.654679266611,866.5579396588155,0.9,779.9021456929339,-0.022380403238972203,1.0,1,453.51096250527195,779.9021456929339,326.39118318766197,0.95,931.0308500428058,Low
533,26.83475700356315,40346.02474285605,Suburban,23.721816750124145,0,0.01,1066.2961819605925,617.3056904210963,1.2,740.7668285053155,0.008094765528028583,1.0,1,447.3526615460631,740.7668285053155,293.41416695925244,0.95,836.9639112512676,Low
534,35.222458382967616,33516.40532079477,Suburban,40.25769554690521,0,0.05433714250181424,774.0975662411237,817.4109497272029,0.9,735.6698547544827,0.014456119031947118,0.0,0,501.2694571334697,0.0,-0.0,0.95,-0.0,Medium
535,45.71098006974621,126810.64251469832,Rural,20.980840695392537,1,0.19329429127505177,899.7721380315362,828.7694558523764,1.2,994.5233470228516,-0.07859776934250604,0.0,0,507.8546512301412,0.0,-0.0,0.95,-0.0,Low
536,32.09379952074072,21422.140202652976,Suburban,4.178098226175981,1,0.25648669053221235,970.9225409991376,537.4734843820617,0.9,483.7261359438555,0.026746276193431083,0.0,0,471.1111907101005,0.0,-0.0,0.95,-0.0,Low
537,39.23166683655262,30429.174668207,Rural,12.082779038310445,0,0.10100578292304921,856.3098946755306,581.748283913345,1.0,581.748283913345,0.018477379387561305,0.5416136135997975,1,406.1266025710558,581.748283913345,175.62168134228915,0.95,500.9608460288798,Low
538,60.094392138216605,20000.0,Suburban,44.95338224718131,0,0.05542846056898194,684.7544571988493,945.4724019980154,1.1,1040.019642197817,0.027615356544843886,1.0,1,447.89307714953867,1040.019642197817,592.1265650482783,0.95,1689.0410268002138,Medium
539,36.34662195715277,58467.772575059775,Rural,9.659407175268928,0,0.10129587657909865,303.3163980634383,409.5768586294014,1.0,409.5768586294014,-0.009332609787289106,0.4524072872100826,1,444.3934224929218,409.5768586294014,-34.8165638635204,0.95,-99.31424842069194,Low
540,57.535381680977125,84507.40704373035,Urban,34.01266399590174,1,0.034297573526415936,818.8899595808929,1081.307977026502,1.1,1189.4387747291523,-0.03677072856589709,0.0,0,519.6178764805207,0.0,-0.0,0.95,-0.0,Medium
541,28.05439718013573,83697.24917981603,Rural,31.24080753833301,0,0.0788896651332684,959.0292658961887,659.665346098462,1.2,791.5984153181544,-0.03534140545103467,0.0,0,460.2477850997815,0.0,-0.0,0.95,-0.0,Low
542,52.947062668729245,66968.28154967475,Suburban,34.105656901003975,0,0.18011942489004446,611.2132328807448,784.8118665097847,0.8,627.8494932078279,-0.018959504150609634,1.0,1,463.4573737884608,627.8494932078279,164.39211941936708,0.95,468.9285206437446,Medium
543,66.6235293098685,32898.744209534765,Urban,24.900918990604083,0,0.11047328777564064,834.3254096269656,1024.2209959960223,0.8,819.3767967968179,0.014226764152999375,0.0,0,460.5920350410941,0.0,-0.0,0.95,-0.0,Low
544,18.0,30253.873693835372,Urban,12.004001877768207,1,0.028879915441837628,889.1169250736925,707.0872771504719,1.1,777.7960048655192,0.01834069743996085,1.0,1,497.81285476115806,777.7960048655192,279.98315010436113,0.95,798.6519356726901,Low
545,33.046571167942844,20000.0,Rural,20.27231846725181,1,0.12032176990764618,890.2156061557758,623.7519574611131,1.1,686.1271532072244,0.02867250953523026,1.0,1,479.48274468509373,686.1271532072244,206.64440852213068,0.95,589.4531753093778,Low
546,53.6560819077081,100502.38801988859,Urban,20.594331033656072,0,0.014417840122838393,824.9793388636546,852.0519352715031,0.9,766.8467417443528,-0.05281244781590243,1.0,1,408.70085990677296,766.8467417443528,358.14588183757985,0.95,1021.6111279416965,Low
547,41.95431920935511,45912.332371303506,Suburban,52.73053241261928,0,0.01,600.1291617588391,897.102275703301,1.1,986.8125032736311,0.001072188456061899,1.0,1,541.0710862297602,986.8125032736311,445.7414170438709,0.95,1271.4773921176418,Medium
548,50.56718810056963,28396.51051940542,Urban,40.68945002988986,1,0.138287815128095,1041.2034053669645,1038.6358859856812,1.2,1246.3630631828173,0.01913113455247899,1.0,1,539.1646386055033,1246.3630631828173,707.198424577314,0.95,2017.283506106788,Medium
549,35.94022219926269,70546.57750586158,Suburban,12.050995107237064,3,0.06181285476765508,791.0273004010938,860.5989430125998,0.9,774.5390487113398,-0.021762718395962506,1.0,1,583.056507186409,774.5390487113398,191.48254152493075,0.95,546.203949699865,Low
550,46.2988468120935,22328.46814277258,Rural,39.0835541831471,0,0.17867462639088547,692.5859079979826,795.0230211957886,1.1,874.5253233153676,0.026427898668455706,1.0,1,426.03255660974736,874.5253233153676,448.4927667056202,0.95,1279.3256170277816,Medium
551,42.664841469118805,44502.96152712894,Urban,6.833480153903849,2,0.04728132803753924,471.63057229690577,783.2190416507323,1.1,861.5409458158056,0.0039024852807530283,1.0,1,519.1260638401222,861.5409458158056,342.41488197568333,0.95,976.7384508356367,Low
552,62.51673092489711,33312.41511807203,Suburban,30.07428697046446,0,0.16137592893509367,880.8473877572212,784.709119581178,0.9,706.2382076230602,0.015506445175187207,0.0,0,420.5761725954744,0.0,-0.0,0.95,-0.0,Low
553,48.816312649518196,49978.01910950533,Rural,28.26157120814737,1,0.18207856880086337,1291.2721129805132,795.5285708172134,1.2,954.634284980656,-0.0018957746098901668,1.1385268965924562e-131,0,500.5262217425612,0.0,-0.0,0.95,-0.0,Low
554,50.064039931128036,35179.303869106894,Suburban,14.012893866333192,0,0.10778070443693344,752.9174206088933,585.0114464773629,0.9,526.5103018296267,0.013356990509975528,0.0,0,441.9613399590747,0.0,-0.0,0.95,-0.0,Low
555,38.82184550816299,20000.0,Rural,6.575335528643299,1,0.08487006314776324,702.5458654031042,605.675965520537,1.1,666.2435620725907,0.028426348400116964,1.0,1,469.5676054101941,666.2435620725907,196.67595666239663,0.95,561.0181663794864,Low
556,37.6859066389126,37714.05766656607,Suburban,12.845724195362877,1,0.06997737965427343,797.4817083241022,705.1446095283719,0.9,634.6301485755347,0.010969577986398976,0.0,0,489.8228113184748,0.0,-0.0,0.95,-0.0,Low
557,38.51162718270569,61355.007640356605,Urban,13.153502104992345,0,0.07310630078649297,784.9016771840855,646.3500073533123,0.8,517.0800058826499,-0.012639835466001989,1.0,1,415.47539182738274,517.0800058826499,101.60461405526712,0.95,289.8271615926495,Low
558,50.91678213567445,35788.85449900189,Suburban,13.328160829042538,0,0.019903455062346503,726.4844881999085,636.6433084297865,0.8,509.31464674382926,0.013313074624874455,0.0,0,408.3580629018898,0.0,-0.0,0.95,-0.0,Low
559,38.68523278769605,53506.45398246617,Suburban,37.92692623618928,0,0.13203568977660884,1215.1016745159177,768.0808473886742,0.9,691.2727626498069,-0.005090860847789296,1.0,1,468.9327867617678,691.2727626498069,222.33997588803908,0.95,634.2247812206315,Medium
560,49.34662285344619,21530.70332778996,Urban,3.7095343800114042,0,0.13028133849328033,808.8766639415486,637.0568085201182,1.2,764.4681702241419,0.026178953974883026,1.0,1,406.9005975927242,764.4681702241419,357.5675726314177,0.95,1019.961500931119,Low
561,76.13101197968157,35841.782592468655,Urban,48.85623746403087,0,0.08852777467704097,539.3954533213132,1105.8604085442237,1.0,1105.8604085442237,0.010667186293401801,0.09640535398684345,0,486.1689767688569,0.0,-0.0,0.95,-0.0,Medium
562,58.06687055147539,26575.493482282633,Urban,11.884627688443102,1,0.10149760800511558,564.4670733322519,869.4658490964781,1.0,869.4658490964781,0.021431840492864923,0.2800173464059256,0,471.7226111157857,0.0,-0.0,0.95,-0.0,Low
563,40.10964701748238,52759.040474270776,Suburban,32.33794170176799,1,0.07730275309668777,1027.845871955447,936.2107263256486,1.2,1123.4528715907782,-0.004696183975087804,0.0,0,514.9589259554542,0.0,-0.0,0.95,-0.0,Low
564,63.01820883245917,36891.84419712659,Rural,37.32064718998686,1,0.03917895767349158,856.8192422019059,908.334289034989,0.8,726.6674312279912,0.0115131243262239,0.0,0,529.8764127859608,0.0,-0.0,0.95,-0.0,Medium
565,38.87886940467673,51279.012693806704,Urban,47.70753353887301,0,0.03479827470866724,729.681364729863,922.7191484484606,1.2,1107.2629781381527,-0.0034351247580397966,1.3457265338166174e-276,0,538.536632014932,0.0,-0.0,0.95,-0.0,Medium
566,18.0,62558.363317915,Suburban,39.31820354627364,1,0.07158032277938056,713.036989517323,805.7574156930873,0.9,725.1816741237786,-0.013902347606411678,1.0,1,509.24749925529875,725.1816741237786,215.9341748684799,0.95,615.9522338123389,Medium
567,29.878705336238937,51318.63843847515,Rural,17.98852400338787,1,0.08037191859743441,939.429891604,580.3803748903966,0.9,522.342337401357,-0.0028130427325190927,1.0,1,500.0249165991022,522.342337401357,22.317420802254787,0.95,63.660442838431784,Low
568,18.0,41629.28717385612,Urban,14.41442231064311,1,0.15777491828984597,642.1577801246372,637.9584699365371,1.1,701.7543169301908,0.006926167949829604,1.0,1,479.4466836166081,701.7543169301908,222.30763331358276,0.95,634.1325240269948,Low
569,39.72729773938037,22046.163410430596,Suburban,40.77186561898811,0,0.13342336446952335,770.0782367018488,856.8492834832306,1.2,1028.2191401798766,0.02635811913439828,1.0,1,518.0653411207229,1028.2191401798766,510.1537990591537,0.95,1455.213711816236,Medium
570,45.276275687843274,36264.94839019236,Rural,43.73777860949701,0,0.17701699146263714,945.747743879276,895.6553788102216,0.9,806.0898409291995,0.011685905528220351,0.0,0,470.1954456677989,0.0,-0.0,0.95,-0.0,Medium
571,70.14655968412924,27818.451401480463,Rural,27.744819998085656,0,0.13450781859296118,651.3578526313054,754.0579072003044,1.1,829.4636979203349,0.020255402491003646,1.0,1,450.9601299285276,829.4636979203349,378.5035679918073,0.95,1079.6814276966304,Low
572,49.90391060646244,30575.919131718605,Urban,12.064827471996896,0,0.020751593152043363,1054.3635005419694,723.2117936061943,0.8,578.5694348849555,0.017785422838331403,0.0,0,416.85998180322474,0.0,-0.0,0.95,-0.0,Low
573,41.71349206786704,30113.62254571672,Urban,22.269096074182418,0,0.025772292975404093,472.4807076407308,780.4787375175947,1.1,858.5266112693542,0.017426457623468762,1.0,1,403.4813105932223,858.5266112693542,455.04530067613194,0.95,1298.0167201786664,Low
574,57.441083717752335,22248.663371721817,Urban,36.26294967974677,0,0.04699085698040215,807.6345234536136,1018.2194084669064,1.1,1120.0413493135973,0.025112484971521843,1.0,1,472.5775680164495,1120.0413493135973,647.4637812971478,0.95,1846.890436150114,Medium
575,18.0,20000.0,Suburban,10.594589920548952,2,0.08236502604958915,815.2317952608507,653.0211051270317,1.0,653.0211051270317,0.028729014866306433,0.4935964041291676,1,523.6169715156249,653.0211051270317,129.4041336114068,0.95,369.1252911265379,Low
576,48.53421837162849,26001.993206042378,Suburban,33.03334496164669,0,0.061189727017457674,375.2100903475507,721.7194090342892,1.2,866.063290841147,0.02279438661210762,1.0,1,453.4115177768431,866.063290841147,412.65177306430394,0.95,1177.089182665927,Medium
577,56.562977908304504,40002.19977512566,Suburban,16.98894778622002,0,0.13460042563040897,651.4641797410053,723.0233098942443,1.2,867.6279718730932,0.008276255108585557,1.0,1,392.2055724105032,867.6279718730932,475.42239946259,0.95,1356.142394467038,Low
578,22.821206313302376,20000.0,Urban,15.650829480376224,1,0.15892516479998764,919.3108372820182,759.1222061899177,0.9,683.2099855709259,0.02842258964210964,0.0,0,499.1347458465001,0.0,-0.0,0.95,-0.0,Low
579,62.15631064810394,36601.37614364709,Urban,24.043801545482054,1,0.03958509683116318,655.8465275210074,978.5509450458242,1.0,978.5509450458242,0.011569078034228592,0.24902547009182605,0,532.3943277043907,0.0,-0.0,0.95,-0.0,Low
580,50.07744611241621,93913.94959552151,Suburban,47.5767195424836,0,0.017854574568407652,747.1002657097497,1014.9084655798457,1.1,1116.3993121378303,-0.046295583979241994,0.0,0,520.171986647855,0.0,-0.0,0.95,-0.0,Medium
581,38.77068129148798,60568.381448954584,Suburban,37.93915703845169,0,0.1822197057000242,718.6896301609457,795.6827191532825,1.2,954.819262983939,-0.011826889482759728,0.0,0,476.5643179350925,0.0,-0.0,0.95,-0.0,Medium
582,54.491727991594274,82600.47867261563,Suburban,32.69649580485592,0,0.11157131449173452,994.7790902435081,792.8768594354477,1.0,792.8768594354477,-0.03386853816448394,0.48899015512321836,1,462.6345421005572,792.8768594354477,330.2423173348905,0.95,942.0162101977752,Low
583,79.06039286706593,44159.52561442746,Suburban,76.39676025083219,0,0.07323324238269038,868.5273128712062,1326.767451571904,0.9,1194.0907064147136,0.0019099829134926888,7.010724538344764e-112,0,577.4506158972633,0.0,-0.0,0.95,-0.0,High
584,47.72799382587743,65104.88810611147,Urban,46.96773272362428,1,0.17907859249039448,709.991448397035,1065.681470220713,1.2,1278.8177642648554,-0.017393330679811733,0.0,0,568.3235823489526,0.0,-0.0,0.95,-0.0,Medium
585,48.723308794505044,25286.290105268505,Urban,24.20623397745806,0,0.1622597660071152,656.6542019346311,805.0580233853664,0.9,724.5522210468298,0.023209582528100972,0.0,0,452.2692231057772,0.0,-0.0,0.95,-0.0,Low
586,38.109586506896335,26313.30191366064,Urban,22.00355697811031,1,0.0704182207911247,973.2490649000174,912.9199823113089,1.0,912.9199823113089,0.021623325403811858,0.4448544828923466,0,495.52972902643825,0.0,-0.0,0.95,-0.0,Low
587,32.25233445802812,20000.0,Urban,41.33622514714107,0,0.14352217987534396,828.851617393512,927.9985194701883,0.8,742.3988155761507,0.028070804510881675,0.0,0,495.726183417614,0.0,-0.0,0.95,-0.0,Medium
588,57.455037248163684,65714.35915734747,Urban,32.910932817787675,1,0.15761500012332105,1001.4894798686122,917.918677988418,1.0,917.918677988418,-0.018659368124162388,0.46779957816230716,0,519.6758111860174,0.0,-0.0,0.95,-0.0,Low
589,32.15874261136699,78445.70354834615,Urban,9.268943824002289,0,0.14192780543560715,923.531675714688,614.7339197004574,0.9,553.2605277304117,-0.030795015015452024,1.0,1,445.4100279687111,553.2605277304117,107.85049976170058,0.95,307.6435505702509,Low
590,46.073493558290885,27540.4573067008,Urban,14.40797084055892,1,0.1634062976821162,300.0,761.1257368019078,1.0,761.1257368019078,0.02044860934010451,0.23697624154613728,0,490.1673529555376,0.0,-0.0,0.95,-0.0,Low
591,37.83513829852325,31985.05837002813,Urban,9.207180799799925,0,0.0525230746503089,1014.4430785881364,675.3203698237216,1.0,675.3203698237216,0.01591459459878004,0.6664946820903553,1,432.6479420990019,675.3203698237216,242.67242772471974,0.95,692.223100084763,Low
592,52.18469738619588,24911.104406798197,Suburban,12.165558973243499,0,0.101305562523882,824.9703960969285,607.2733845337028,1.1,668.0007229870731,0.02395191014361475,1.0,1,437.6920443036596,668.0007229870731,230.30867868341352,0.95,656.955505944437,Low
593,50.00493157930423,43972.810369213665,Urban,16.780934458518427,0,0.1822738268826338,849.2157804919016,767.2898213310107,0.9,690.5608391979097,0.004303528790192364,4.87580813735216e-144,0,431.80552363383174,0.0,-0.0,0.95,-0.0,Low
594,60.563099163868486,63733.54248864985,Suburban,24.00541774534097,2,0.0805097907783132,398.77745643522235,945.214245224761,0.8,756.1713961798089,-0.014488118483147377,1.0,1,584.1136203115746,756.1713961798089,172.05777586823433,0.95,490.79480566413844,Low
595,37.349754017178796,20000.0,Suburban,17.730094355527036,0,0.06774328263320764,702.5594229512516,525.0782029614599,1.1,577.5860232576059,0.029120715100428216,1.0,1,433.7998833163262,577.5860232576059,143.7861399412797,0.95,410.1499641825004,Low
596,40.95187597059943,44565.676892065436,Suburban,17.981201301093844,2,0.10555243647402535,811.6530165873855,833.7922939515046,0.9,750.4130645563541,0.0038162994650746676,5.2332211958466235e-139,0,532.4397947956752,0.0,-0.0,0.95,-0.0,Low
597,30.318544263265387,31623.763110686632,Rural,33.968617911775276,0,0.020848041983140997,543.3790427404035,687.6349403903616,1.0,687.6349403903616,0.016866352990518977,0.26891651504316755,0,462.93275119135865,0.0,-0.0,0.95,-0.0,Medium
598,38.33560109885833,38433.97818836423,Urban,24.16516536587312,1,0.1163185900623752,1065.4453672277718,841.7393837893671,1.2,1010.0872605472405,0.009758086253367894,1.0,1,534.2075272538513,1010.0872605472405,475.8797332933892,0.95,1357.4469392193928,Low
599,50.65950739567278,45683.70737968832,Suburban,50.027033369897055,0,0.016704817168251618,949.2970377858537,968.5113241111234,1.0,968.5113241111234,0.002523102208568762,0.251485553866084,0,466.6055890103347,0.0,-0.0,0.95,-0.0,Medium
600,56.35482924968028,33054.03020848812,Rural,38.717946888072795,1,0.16333817173890836,719.6883963096109,929.4043511561281,0.8,743.5234809249025,0.014011740472453271,0.0,0,515.2584210287006,0.0,-0.0,0.95,-0.0,Medium
601,31.167520137335618,34482.477425950325,Rural,34.78303695686291,0,0.0189424490183156,1162.7567441970064,621.9970400316391,1.0,621.9970400316391,0.013733676620684934,0.5958968976311518,1,483.9253160803025,621.9970400316391,138.07172395133665,0.95,393.8495925711878,Medium
602,58.044088801584905,32632.44821094965,Urban,41.838896117586536,0,0.14246145724496986,873.9624840756852,1006.7522941731986,1.0,1006.7522941731986,0.015421450178992895,0.2504607684236568,1,490.80438571941863,1006.7522941731986,515.94790845378,0.95,1471.7414088644075,Medium
603,65.33456788207427,58992.05783697771,Urban,11.445768394685336,0,0.06351460606624032,1074.4674166280429,836.0730186309286,1.1,919.6803204940215,-0.010726989618663632,0.0,0,427.9050275261235,0.0,-0.0,0.95,-0.0,Low
604,51.20152354835551,44773.869585882014,Urban,37.140454050814306,1,0.04711385117922069,636.8021196780909,1092.6991365124518,0.8,874.1593092099615,0.002941061598160459,2.718266721984597e-280,0,533.1541950372657,0.0,-0.0,0.95,-0.0,Medium
605,73.151937188371,40550.02876314389,Suburban,15.53252701309937,0,0.10131207105167479,895.6107010027488,774.3087577478639,0.9,696.8778819730775,0.007598256722882681,2.393277726703211e-256,0,454.14833182749703,0.0,-0.0,0.95,-0.0,Low
606,33.39316201344641,20000.0,Suburban,49.781699347269225,1,0.11496617592218787,1068.5031226293,1001.8588416887399,0.8,801.487073350992,0.02805466513348411,0.0,0,554.2850601216406,0.0,-0.0,0.95,-0.0,Medium
607,26.330179450328746,30052.770390020556,Urban,27.859424330602867,2,0.104602109267137,1036.8098559674086,934.9149299965111,1.1,1028.4064229961623,0.018097571579162978,1.0,1,559.5961246893828,1028.4064229961623,468.8102983067795,0.95,1337.2813759200885,Low
608,18.31919626643582,56916.1596213738,Suburban,17.33648984118475,0,0.11699666738965903,1001.7937699168771,560.2395290844826,1.1,616.2634819929309,-0.008451403175718816,5.245825378184515e-206,0,461.44148948075895,0.0,-0.0,0.95,-0.0,Low
609,67.44066467233775,37006.479079827695,Suburban,54.15671516955938,1,0.13455099103320245,1048.8654113954804,1231.9026491129578,1.0,1231.9026491129578,0.010819713365838974,0.1450356219036318,0,563.0688507548429,0.0,-0.0,0.95,-0.0,Medium
610,54.81548484531086,50501.87457111281,Suburban,35.926355860830434,0,0.01,1105.469645535401,803.3523418454511,1.0,803.3523418454511,-0.0022834734929074937,0.4607177142575639,1,486.5928921628748,803.3523418454511,316.75944968257625,0.95,903.5563302195487,Medium
611,44.16622993634317,87838.56324980338,Rural,21.70732267481649,1,0.10676142125099768,338.4550628735064,703.2803911509001,1.1,773.6084302659901,-0.039473321709740716,0.0,0,441.69355107516543,0.0,-0.0,0.95,-0.0,Low
612,49.1995293947973,61041.121232453865,Suburban,56.426989687274244,0,0.03180254070718394,714.7518926515249,1010.8775858195633,0.9,909.7898272376069,-0.013421945025605083,1.0,1,504.24673925722175,909.7898272376069,405.54308798038517,0.95,1156.8116584640486,Medium
613,28.117664290524353,38047.06286492617,Urban,58.42182186305228,1,0.03657386078873702,451.524847576506,1059.4901097562458,1.1,1165.4391207318706,0.008830448145221879,1.0,1,553.0127077704528,1165.4391207318706,612.4264129614178,0.95,1746.9463429724442,Medium
614,80.0,28127.567237657073,Suburban,23.039488065171078,0,0.044984905279068656,454.23972138531315,853.8561040919265,1.2,1024.6273249103117,0.02061599684714704,1.0,1,431.54270414155724,1024.6273249103117,593.0846207687545,0.95,1691.773880742872,Low
615,46.93831772962841,20000.0,Urban,4.093090232813572,0,0.01,695.7189523241717,686.085634610204,1.1,754.6941980712245,0.02864682867984293,1.0,1,401.27804999524096,754.6941980712245,353.41614807598353,0.95,1008.119562386743,Low
616,46.64092191907339,33383.18265258091,Suburban,22.135389516518295,0,0.0994477475379853,714.2594709542,626.1007081727294,0.8,500.88056653818353,0.015301498316447448,0.0,0,436.78852751003365,0.0,-0.0,0.95,-0.0,Low
617,55.88649935848038,30853.13830670151,Rural,37.4166212567825,1,0.011641599898593341,1072.1440095409223,967.8626575140992,0.9,871.0763917626892,0.017558633721891016,0.0,0,542.6188651769301,0.0,-0.0,0.95,-0.0,Medium
618,52.2151384760507,44142.7110467123,Rural,20.46757485671224,0,0.12025276051975961,561.6653270835484,704.2374257455152,1.0,704.2374257455152,0.002994156533855266,0.3145473777866158,1,425.9410504068868,704.2374257455152,278.2963753386284,0.95,793.8404106534376,Low
619,48.35826036418697,33625.748823924354,Suburban,10.447485008928055,1,0.17593790250699312,835.839501171995,700.3823459919043,0.8,560.3058767935235,0.01597975755624738,0.0,0,489.9575960443207,0.0,-0.0,0.95,-0.0,Low
620,33.142883168320324,30940.07259010679,Urban,28.16589864710451,1,0.17824056423207865,1119.4830623821804,883.9892475494494,1.1,972.3881723043944,0.015792059696020183,1.0,1,521.8007856452035,972.3881723043944,450.5873866591909,0.95,1285.300520445342,Low
621,52.072025357039934,20000.0,Urban,17.162500895771686,1,0.04544983716311618,769.4110219347851,854.3550301165252,1.1,939.7905331281778,0.028530971427990687,1.0,1,463.29065352360664,939.7905331281778,476.49987960457116,0.95,1359.2159065720393,Low
622,73.2303674471255,22697.63664342539,Suburban,42.37393374145552,1,0.04064083114238283,1190.3856218624392,1150.868924409166,1.2,1381.0427092909993,0.0252193722025449,1.0,1,505.8890271980289,1381.0427092909993,875.1536820929704,0.95,2496.375878170198,Medium
623,65.18130069232467,46088.81249196339,Urban,5.790185271662349,2,0.13906484397584118,424.94156821781473,1000.061351072459,1.0,1000.061351072459,0.0015611134884119739,0.23892491859321835,0,505.73826606580917,0.0,-0.0,0.95,-0.0,Low
624,68.89779939959095,85643.9457708598,Suburban,53.204726662320176,1,0.102833664906601,630.1464979268695,1255.252035697487,1.1,1380.7772392672357,-0.03789483146736568,0.0,0,579.5642768766553,0.0,-0.0,0.95,-0.0,Medium
625,37.33176485353222,34587.14319829743,Urban,45.54877941986037,0,0.09629672702064672,1108.5858772538227,1053.8442490540933,0.8,843.0753992432747,0.013321639955986795,0.0,0,497.28246179651705,0.0,-0.0,0.95,-0.0,Medium
626,30.15592769612129,42783.40346194345,Urban,6.872105218970163,0,0.03460581900645773,664.558598579589,569.197524889666,0.8,455.35801991173287,0.0054755141496898785,3.944031025459578e-271,0,450.140905138343,0.0,-0.0,0.95,-0.0,Low
627,43.11319619850528,58468.24576883788,Urban,12.437882830095534,0,0.1060208451079271,752.0308245566329,663.1055160437952,0.8,530.4844128350362,-0.009597654556795537,1.0,1,396.55032280680905,530.4844128350362,133.93409002822716,0.95,382.04699180551796,Low
628,45.835873684330416,24210.77429582144,Rural,23.498557151496236,0,0.1432546266002433,1134.2731466897949,615.9743601447511,0.8,492.7794881158009,0.02355603086884107,0.0,0,421.66335696849177,0.0,-0.0,0.95,-0.0,Low
629,61.41287277706422,43625.93193322391,Suburban,53.393079243909284,1,0.06137169256732126,932.883866233095,1164.165585276795,1.0,1164.165585276795,0.0036105018983712137,0.15280874281290802,0,534.2767037893461,0.0,-0.0,0.95,-0.0,Medium
630,19.61303055427771,25078.218181641525,Urban,14.826048661112337,0,0.12318857511007604,471.1239061244746,723.1896298176706,1.0,723.1896298176706,0.022746333252826576,0.3677702590867764,0,443.8592999961902,0.0,-0.0,0.95,-0.0,Low
